fasta_id,best_hit_id
sp|A2ARZ3|FSIP2_MOUSE,6LTJ_I
sp|A2AT37|RENT2_MOUSE,4CEM_B
sp|A2AWT3|AT7L3_MOUSE,2KKT_A
sp|A2BGH0|BPIB4_MOUSE,4M4D_B
sp|A2VDH3|LRC38_MOUSE,3WN4_A
sp|A3KGB4|TBC8B_MOUSE,5HJQ_A
sp|A3KGF7|PLCB2_MOUSE,4GNK_D
sp|A4Q9F6|TTL13_MOUSE,4YLS_A
sp|A6H6A9|RBG1L_MOUSE,3HZJ_C
sp|A7E1Z1|TM215_MOUSE,7Q21_h
sp|A7M7C7|SKOR2_MOUSE,1MR1_C
sp|A9JSM3|TM238_MOUSE,7AJQ_E
sp|B1AWJ5|TMM8B_MOUSE,6YXH_A
sp|B2RQL2|STOX1_MOUSE,6SGB_DI
sp|B2RTN2|IGS23_MOUSE,5A2F_A
sp|B2RUR4|KPRP_MOUSE,6ODM_B
sp|B2RV46|SPA6L_MOUSE,4E5X_H
sp|B2RX88|CSPP1_MOUSE,7AS4_L
sp|B2RXA7|CP26C_MOUSE,2VE3_B
sp|D2EAC2|ZBED6_MOUSE,2BW3_A
sp|D3YUG0|SAM13_MOUSE,7CM7_B
sp|D3YUJ3|CCYL1_MOUSE,4KRD_B
sp|D3YXJ0|DGKH_MOUSE,1R79_A
sp|D3YYI7|RN217_MOUSE,4KBL_A
sp|D3YZU1|SHAN1_MOUSE,5G4X_A
sp|D3Z750|MRO2A_MOUSE,7DCO_1
sp|E2JF22|PIEZ1_MOUSE,6B3R_E
sp|E9Q394|AKP13_MOUSE,4D0N_B
sp|E9Q3G8|NU153_MOUSE,6LK8_T
sp|E9Q3S4|M3K19_MOUSE,5NCL_A
sp|E9Q414|APOB_MOUSE,1LSH_A
sp|E9Q649|GCNT4_MOUSE,2GAK_B
sp|E9Q6C8|XKR6_MOUSE,7DCE_X
sp|E9QAM5|HELZ2_MOUSE,2WJY_A
sp|E9QAT4|SC16A_MOUSE,3MZK_C
sp|G3X9Z4|PCF11_MOUSE,2NAX_A
sp|G5E870|TRIPC_MOUSE,7MOP_A
sp|G5E872|RNPL1_MOUSE,6O5H_C
sp|G5E8P0|GCP6_MOUSE,7AS4_L
sp|H3BJG9|LY6L_MOUSE,1LSI_A
sp|J3QPP8|ALKL1_MOUSE,7LS0_B
sp|J3S6Y1|TSEAR_MOUSE,5Y31_B
sp|O08529|CAN2_MOUSE,3BOW_A
sp|O08540|MSMB_MOUSE,6IMF_B
sp|O08605|MKNK1_MOUSE,2HW7_A
sp|O08675|PAR3_MOUSE,3VW7_A
sp|O08715|AKAP1_MOUSE,4B9X_A
sp|O08749|DLDH_MOUSE,5U8U_B
sp|O08759|UBE3A_MOUSE,7MOP_A
sp|O08762|NETR_MOUSE,2XRC_C
sp|O08808|DIAP1_MOUSE,3O4X_F
sp|O08832|GALT4_MOUSE,6H0B_B
sp|O08914|FAAH1_MOUSE,3PPM_A
sp|O08976|PBAS_MOUSE,1A3Y_A
sp|O09000|NCOA3_MOUSE,2PRG_C
sp|O09035|DBIL5_MOUSE,3EPY_A
sp|O09053|WRN_MOUSE,6YHR_A
sp|O09111|NDUBB_MOUSE,7AK6_g
sp|O35137|ALX4_MOUSE,6T90_K
sp|O35181|NRG3_MOUSE,1XDT_R
sp|O35304|VACHT_MOUSE,7MJS_X
sp|O35368|IFI3_MOUSE,5Z7D_B
sp|O35387|HAX1_MOUSE,6EMK_I
sp|O35409|FOLH1_MOUSE,1Z8L_B
sp|O35426|XBP1_MOUSE,2WT7_B
sp|O35488|S27A2_MOUSE,5WMM_A
sp|O35609|SCAM3_MOUSE,6X9O_A
sp|O35671|ITBP1_MOUSE,4WJ7_A
sp|O35678|MGLL_MOUSE,6BQ0_B
sp|O35685|NUDC_MOUSE,2RH0_A
sp|O35885|ASCL2_MOUSE,2LFH_A
sp|O35929|REM1_MOUSE,2G3Y_A
sp|O54792|HES2_MOUSE,5V0L_A
sp|O54983|CRYM_MOUSE,2I99_A
sp|O55038|CXL13_MOUSE,5L7M_A
sp|O55127|CP26A_MOUSE,3V8D_B
sp|O55230|RA51D_MOUSE,1PZN_F
sp|O70133|DHX9_MOUSE,5AOR_A
sp|O70230|ZN143_MOUSE,6QNX_C
sp|O70302|CIDEA_MOUSE,1D4B_A
sp|O70326|GREM1_MOUSE,5AEJ_A
sp|O70372|TERT_MOUSE,7BG9_A
sp|O70479|BACD2_MOUSE,6S4L_E
sp|O70497|FCN2_MOUSE,3GHG_H
sp|O70556|SPR2E_MOUSE,1ZLG_A
sp|O70582|LX12B_MOUSE,7LAF_B
sp|O70591|PFD2_MOUSE,3AEI_B
sp|O88207|CO5A1_MOUSE,3HR2_B
sp|O88342|WDR1_MOUSE,1PEV_A
sp|O88470|FOXL2_MOUSE,6FEC_w
sp|O88561|S27A3_MOUSE,5WMM_A
sp|O88569|ROA2_MOUSE,6WQK_B
sp|O88575|S620B_MOUSE,6M18_A
sp|O88627|S28A2_MOUSE,6KSW_B
sp|O88630|GOSR1_MOUSE,2NPS_C
sp|O88673|DGKA_MOUSE,4V24_B
sp|O88689|PCDA4_MOUSE,5SZP_A
sp|O88712|CTBP1_MOUSE,6WKW_B
sp|O88713|KLRG1_MOUSE,5T1D_C
sp|O88735|MAP7_MOUSE,6TF9_SP1
sp|O88845|AKA10_MOUSE,2PBI_A
sp|O89079|COPE_MOUSE,6TZT_A
sp|O89084|PDE4A_MOUSE,4WZI_B
sp|O89091|KLF10_MOUSE,6QNX_C
sp|P00015|CYC2_MOUSE,1QL4_C
sp|P00329|ADH1_MOUSE,6OA7_B
sp|P01662|KV3AA_MOUSE,4OJE_H
sp|P01680|KV4A1_MOUSE,4OJE_H
sp|P01789|HVM20_MOUSE,3N44_F
sp|P01797|HVM28_MOUSE,3N44_F
sp|P01803|HVM34_MOUSE,3N44_F
sp|P01845|LAC3_MOUSE,6N1V_L
sp|P01898|HA10_MOUSE,6AT5_A
sp|P01915|HB22_MOUSE,4D8P_D
sp|P02816|PIP_MOUSE,3ES6_B
sp|P03925|NU6M_MOUSE,7V2H_m
sp|P04117|FABP4_MOUSE,4LKP_A
sp|P04186|CFAB_MOUSE,2XWB_F
sp|P04401|IL5_MOUSE,3B5K_B
sp|P04441|HG2A_MOUSE,1IIE_B
sp|P04940|KV6A6_MOUSE,4OJE_H
sp|P04945|KV6AB_MOUSE,4OJE_H
sp|P05017|IGF1_MOUSE,3LRI_A
sp|P05064|ALDOA_MOUSE,5TKL_A
sp|P05480|SRC_MOUSE,2H8H_A
sp|P06798|HXA4_MOUSE,6T90_K
sp|P07141|CSF1_MOUSE,5LXF_B
sp|P07903|ERCC1_MOUSE,6SXA_G
sp|P08032|SPTA1_MOUSE,1SJJ_A
sp|P08226|APOE_MOUSE,2L7B_A
sp|P08505|IL6_MOUSE,2L3Y_A
sp|P09174|CNRG_MOUSE,2JU4_A
sp|P0C1V4|TMCO2_MOUSE,7KAM_G
sp|P0C5I1|GPR25_MOUSE,5ZKP_A
sp|P0C6A1|GTR7_MOUSE,4ZW9_A
sp|P0C7L0|WIPF3_MOUSE,2IFS_A
sp|P0CB42|ALKB1_MOUSE,6IE3_A
sp|P0DN34|NDUB1_MOUSE,7V32_n
sp|P0DN89|TM254_MOUSE,7JPT_A
sp|P10493|NID1_MOUSE,1GL4_A
sp|P10749|IL1B_MOUSE,5MVZ_V
sp|P10923|OSTP_MOUSE,6J4Z_W
sp|P11034|MCPT1_MOUSE,3RP2_B
sp|P12388|PAI2_MOUSE,1JMO_A
sp|P13379|CD5_MOUSE,5ZE3_B
sp|P13405|RB_MOUSE,4ELJ_A
sp|P13808|B3A2_MOUSE,4YZF_B
sp|P14719|ILRL1_MOUSE,4KC3_B
sp|P15089|CBPA3_MOUSE,1KWM_B
sp|P15327|PMGE_MOUSE,7THI_A
sp|P15535|B4GT1_MOUSE,2FYB_A
sp|P15656|FGF5_MOUSE,4JQ0_A
sp|P17433|SPI1_MOUSE,5W3G_A
sp|P17665|COX7C_MOUSE,2Y69_L
sp|P18533|HVM62_MOUSE,3N44_F
sp|P19246|NFH_MOUSE,3TNU_A
sp|P19426|NELFE_MOUSE,6GML_X
sp|P19783|COX41_MOUSE,2Y69_D
sp|P20782|ACHE_MOUSE,6UWZ_E
sp|P20863|GDF1_MOUSE,5FFO_D
sp|P21729|GRPR_MOUSE,5ZKP_A
sp|P21784|RAG2_MOUSE,6V0V_B
sp|P22727|WNT6_MOUSE,7DRT_A
sp|P23116|EIF3A_MOUSE,6ZP4_A
sp|P23298|KPCL_MOUSE,3PFQ_A
sp|P23772|GATA3_MOUSE,4HC9_A
sp|P25976|UBF1_MOUSE,6LTJ_Q
sp|P26150|3BHS3_MOUSE,6X89_A9
sp|P27106|MIS_MOUSE,5FFO_D
sp|P27671|RGRF1_MOUSE,1XD4_A
sp|P27699|CREM_MOUSE,6IAK_F
sp|P28047|WNT7B_MOUSE,7DRT_A
sp|P28184|MT3_MOUSE,4MT2_A
sp|P28271|ACOHC_MOUSE,6VCD_A
sp|P28301|LYOX_MOUSE,5ZE3_B
sp|P28665|MUG1_MOUSE,4ACQ_C
sp|P28738|KIF5C_MOUSE,5MM7_K
sp|P28798|GRN_MOUSE,2JYE_A
sp|P28828|PTPRM_MOUSE,1YGU_B
sp|P29037|TBP_MOUSE,7NVU_O
sp|P29594|CASP2_MOUSE,3J9K_L
sp|P30557|PE2R3_MOUSE,6M9T_A
sp|P30999|CTND1_MOUSE,3L6X_A
sp|P32114|PAX2_MOUSE,6YOV_K
sp|P32442|MEOX1_MOUSE,6T90_K
sp|P33609|DPOLA_MOUSE,5EXR_C
sp|P34902|IL2RG_MOUSE,5M5E_C
sp|P35279|RAB6A_MOUSE,4DKX_B
sp|P35347|CRFR1_MOUSE,5YQZ_R
sp|P35412|GPR12_MOUSE,5ZTY_A
sp|P35486|ODPA_MOUSE,3EXE_A
sp|P35710|SOX5_MOUSE,6LTJ_Q
sp|P36536|SAR1A_MOUSE,1F6B_A
sp|P36898|BMR1B_MOUSE,3MDY_C
sp|P38643|UF05_MOUSE,6BB8_A
sp|P39429|TRAF2_MOUSE,1FLL_B
sp|P39689|CDN1A_MOUSE,7B5R_P
sp|P40201|CHD1_MOUSE,7NKX_W
sp|P41216|ACSL1_MOUSE,5MSQ_A
sp|P43688|NKX26_MOUSE,6YOV_K
sp|P46414|CDN1B_MOUSE,5UQ3_C
sp|P46978|STT3A_MOUSE,6S7T_A
sp|P47226|TES_MOUSE,7AM2_Ax
sp|P47753|CAZA1_MOUSE,4AKR_C
sp|P47806|GLI1_MOUSE,2GLI_A
sp|P47856|GFPT1_MOUSE,7NDL_B
sp|P47867|SCG3_MOUSE,5M4S_A
sp|P47911|RL6_MOUSE,7O7Y_BE
sp|P47915|RL29_MOUSE,6D90_b
sp|P47955|RLA1_MOUSE,4V6X_Ct
sp|P48036|ANXA5_MOUSE,1M9I_A
sp|P48432|SOX2_MOUSE,6LTJ_Q
sp|P48774|GSTM5_MOUSE,4AKG_A
sp|P49650|P2RY1_MOUSE,4XNW_C
sp|P50228|CXCL5_MOUSE,6N2U_A
sp|P50284|TNR3_MOUSE,3U3S_A
sp|P50289|ASPX_MOUSE,6OB0_G
sp|P50705|DEFA7_MOUSE,1ZMQ_C
sp|P50711|DFA13_MOUSE,1ZMQ_C
sp|P50716|DAR12_MOUSE,6MRV_A
sp|P51150|RAB7A_MOUSE,1VG8_C
sp|P51557|STAR_MOUSE,1EM2_A
sp|P51676|CC1L1_MOUSE,5T1A_A
sp|P51827|AFF3_MOUSE,6R80_A
sp|P51881|ADT2_MOUSE,2C3E_A
sp|P51912|AAAT_MOUSE,6MPB_A
sp|P52787|IF_MOUSE,2PMV_D
sp|P53368|8ODP_MOUSE,3FK9_B
sp|P54103|DNJC2_MOUSE,5DJE_B
sp|P54227|STMN1_MOUSE,6S9E_E
sp|P54841|MAFB_MOUSE,2WT7_B
sp|P55002|MFAP2_MOUSE,2MD0_A
sp|P55264|ADK_MOUSE,5KB6_B
sp|P55284|CADH5_MOUSE,1Q5C_B
sp|P55849|DSC1_MOUSE,1Q5C_B
sp|P56480|ATPB_MOUSE,1MAB_B
sp|P56942|MCH_MOUSE,1DJ3_A
sp|P57680|EVC_MOUSE,7NRC_A
sp|P57748|MMP20_MOUSE,1GXD_A
sp|P57776|EF1D_MOUSE,2N51_A
sp|P58404|STRN4_MOUSE,7K36_G
sp|P58468|SLX9_MOUSE,7OF0_s
sp|P58500|M3KCL_MOUSE,6QLF_O
sp|P59222|SREC2_MOUSE,4XBM_B
sp|P59268|ZDHC9_MOUSE,6BMS_D
sp|P60335|PCBP1_MOUSE,3N89_B
sp|P60762|MO4L1_MOUSE,6INE_B
sp|P60867|RS20_MOUSE,5XXU_U
sp|P61264|STX1B_MOUSE,2XHE_B
sp|P61953|GBG11_MOUSE,5KDO_G
sp|P62046|LRCH1_MOUSE,4PUF_A
sp|P62315|SMD1_MOUSE,7ABG_C
sp|P62627|DLRB1_MOUSE,2HZ5_A
sp|P62754|RS6_MOUSE,6ZJ3_SG
sp|P62881|GNB5_MOUSE,7EWR_D
sp|P62932|FBX40_MOUSE,2YRE_A
sp|P63034|CYH2_MOUSE,6U3G_A
sp|P63046|ST4A1_MOUSE,1ZD1_B
sp|P63216|GBG3_MOUSE,7RYC_D
sp|P68369|TBA1A_MOUSE,7M2W_B
sp|P69525|TMPS9_MOUSE,2B9L_A
sp|P69744|TRPV5_MOUSE,7K4E_A
sp|P70180|ANPRC_MOUSE,1JDP_B
sp|P70187|MF14A_MOUSE,6S4M_A
sp|P70202|LXN_MOUSE,1WNH_A
sp|P70206|PLXA1_MOUSE,6VXK_B
sp|P70225|I11RB_MOUSE,6O4P_A
sp|P70335|ROCK1_MOUSE,4YVC_A
sp|P70441|NHRF1_MOUSE,2KRG_A
sp|P70677|CASP3_MOUSE,3J9K_L
sp|P70696|H2B1A_MOUSE,7D69_D
sp|P80318|TCPG_MOUSE,4B2T_g
sp|P82343|RENBP_MOUSE,1FP3_B
sp|P83854|GPCR_MOUSE,6KYF_A
sp|P84228|H32_MOUSE,6UPH_E
sp|P86050|T170B_MOUSE,6B0N_G
sp|P86176|TIGIT_MOUSE,6J8J_C
sp|P86793|CC21C_MOUSE,2L4N_A
sp|P97299|SFRP2_MOUSE,5XGP_A
sp|P97343|UHMK1_MOUSE,6KHD_B
sp|P97352|S10AD_MOUSE,6ZDY_A
sp|P97369|NCF4_MOUSE,2DYB_B
sp|P97390|VPS45_MOUSE,6XJL_A
sp|P97459|NPAS1_MOUSE,5SY5_F
sp|P97737|GDF10_MOUSE,5HLY_A
sp|P97789|XRN1_MOUSE,2Y35_A
sp|P97799|NRSN1_MOUSE,2CLY_D
sp|P98191|CDS1_MOUSE,4Q2G_B
sp|Q00547|HMMR_MOUSE,5TBY_A
sp|Q00977|CXB2_MOUSE,7JJP_D
sp|Q02085|SNAI1_MOUSE,3W5K_B
sp|Q02105|C1QC_MOUSE,1WCK_A
sp|Q02566|MYH6_MOUSE,6FSA_B
sp|Q02650|PAX5_MOUSE,6YOV_K
sp|Q03157|APLP1_MOUSE,5BUO_B
sp|Q03160|GRB7_MOUSE,6E31_A
sp|Q03734|SPA3M_MOUSE,1JMO_A
sp|Q04750|TOP1_MOUSE,1K4T_A
sp|Q04891|SOX13_MOUSE,6LTJ_Q
sp|Q05860|FMN1_MOUSE,3O4X_F
sp|Q05895|TSP3_MOUSE,1YO8_A
sp|Q06194|FA8_MOUSE,7KVF_B
sp|Q06985|SIA1B_MOUSE,4CA1_B
sp|Q07105|GDF9_MOUSE,5FFO_D
sp|Q07832|PLK1_MOUSE,2V5Q_B
sp|Q08274|DMWD_MOUSE,5K1C_C
sp|Q08369|GATA4_MOUSE,4HC9_A
sp|Q08642|PADI2_MOUSE,4N2I_A
sp|Q08874|MITF_MOUSE,4C7N_B
sp|Q08EC4|CASS4_MOUSE,2L81_A
sp|Q09PK2|APRV1_MOUSE,7Q5B_C
sp|Q0P678|ZCH18_MOUSE,7B9V_M
sp|Q0Q236|BSPH2_MOUSE,1H8P_A
sp|Q0VAW7|ZN112_MOUSE,6QNX_C
sp|Q0VBD2|MCM10_MOUSE,3H15_A
sp|Q0VEE6|ZN800_MOUSE,6QNX_C
sp|Q10470|MGAT3_MOUSE,4Z81_A
sp|Q149C2|MIPT3_MOUSE,5FMU_A
sp|Q149C3|LIGO4_MOUSE,2ID5_A
sp|Q14BP6|LR74B_MOUSE,4K17_A
sp|Q14DL0|UBQLN_MOUSE,3TIX_C
sp|Q1HCM0|FGFP3_MOUSE,6TRS_B
sp|Q3B7Z2|OSBP1_MOUSE,5H2D_A
sp|Q3T9E4|TGTP2_MOUSE,7VEX_A
sp|Q3TC46|PATL1_MOUSE,2XES_B
sp|Q3TD16|PACER_MOUSE,6WCW_A
sp|Q3TD49|SPP2B_MOUSE,4HYG_B
sp|Q3TFQ1|SPRY7_MOUSE,6WOV_C
sp|Q3TIU4|PDE12_MOUSE,4ZKF_A
sp|Q3TIW9|ENPP7_MOUSE,5EGH_B
sp|Q3TTE0|ADAM5_MOUSE,5Y31_C
sp|Q3TTJ4|CH048_MOUSE,2AZQ_A
sp|Q3TTY5|K22E_MOUSE,7DL2_D
sp|Q3TUU5|TEX30_MOUSE,6HXA_A
sp|Q3TXX3|ZFY27_MOUSE,2VRW_B
sp|Q3TY92|MBD6_MOUSE,7WIN_B
sp|Q3TYS2|CYBC1_MOUSE,7KHS_A
sp|Q3TZM9|ALG11_MOUSE,6U77_C
sp|Q3U0Y2|TM35B_MOUSE,4MT1_A
sp|Q3U1C6|TATD3_MOUSE,2Y1H_B
sp|Q3U4B4|LIPN_MOUSE,1HLG_B
sp|Q3U6K5|SPAT6_MOUSE,6GDG_A
sp|Q3U829|AP5Z1_MOUSE,7NRC_A
sp|Q3UA37|QRIC1_MOUSE,5CI9_A
sp|Q3UB74|TBRG1_MOUSE,2WZO_A
sp|Q3UD01|A7L3B_MOUSE,3MHS_C
sp|Q3UD82|PARP8_MOUSE,6W65_A
sp|Q3UE17|MEX3D_MOUSE,3N89_B
sp|Q3UFQ8|CARL3_MOUSE,4K17_A
sp|Q3UH68|LIMC1_MOUSE,1P5S_A
sp|Q3UHC7|DAB2P_MOUSE,3BXJ_B
sp|Q3UHE1|PITM3_MOUSE,7LHK_B
sp|Q3UL36|ARGL1_MOUSE,6QX9_K
sp|Q3ULW6|CCD33_MOUSE,7DL2_D
sp|Q3UP75|UD3A1_MOUSE,7BV3_B
sp|Q3UPW2|ELF3_MOUSE,3JTG_A
sp|Q3UQ22|NET5_MOUSE,4PLN_B
sp|Q3UQU0|BRD9_MOUSE,6LTJ_I
sp|Q3URJ8|NKAI3_MOUSE,6Q9C_D
sp|Q3US16|TEANC_MOUSE,7AOH_S
sp|Q3USQ7|SYN1L_MOUSE,7O4H_D
sp|Q3UTY6|THSD4_MOUSE,6QIG_A
sp|Q3UUE9|ANKUB_MOUSE,6OAT_B
sp|Q3UW68|CAN13_MOUSE,3BOW_A
sp|Q3UWZ0|TRI75_MOUSE,4CFG_B
sp|Q3UY51|LRC55_MOUSE,1ZIW_A
sp|Q3V016|HIPK4_MOUSE,7NCF_A
sp|Q3V2Q8|N42L1_MOUSE,2IA5_H
sp|Q3V2T4|KTDAP_MOUSE,7DMX_D
sp|Q3V3V9|CARL2_MOUSE,4K17_A
sp|Q3ZN08|F220A_MOUSE,3ZPN_B
sp|Q45VK7|DYHC2_MOUSE,6SC2_A
sp|Q497L8|S22AG_MOUSE,7SP5_B
sp|Q497N6|C295L_MOUSE,3JB9_U
sp|Q497P3|NUPR2_MOUSE,2DCW_A
sp|Q4KL78|KHD1C_MOUSE,3V69_A
sp|Q4KUS1|WFDC8_MOUSE,5H7V_A
sp|Q4VA45|ZFTA_MOUSE,6C13_A
sp|Q4ZJN1|C1QT9_MOUSE,1WCK_A
sp|Q571K4|TAB3_MOUSE,2DAE_A
sp|Q59J78|NDUF2_MOUSE,6RFQ_k
sp|Q5DTV4|ZC12C_MOUSE,3V33_B
sp|Q5DU09|ZN652_MOUSE,6QNX_C
sp|Q5FW52|MLIP_MOUSE,7OC9_A
sp|Q5G865|DFA24_MOUSE,3QTE_B
sp|Q5HZG4|TAF3_MOUSE,7ENA_Dc
sp|Q5IRJ6|ZNT9_MOUSE,3J1Z_P
sp|Q5NCH9|GRM6_MOUSE,7EPC_B
sp|Q5ND04|HSF5_MOUSE,5D5V_D
sp|Q5ND56|TLC3A_MOUSE,6URI_D
sp|Q5QD05|TAA8C_MOUSE,5ZTY_A
sp|Q5QD13|TAAR6_MOUSE,5ZTY_A
sp|Q5RI75|RASEF_MOUSE,7LHW_A
sp|Q5RL51|GSTCD_MOUSE,6ELZ_q
sp|Q5SPX1|CC157_MOUSE,7DL2_D
sp|Q5SSG4|GA2L2_MOUSE,5X57_A
sp|Q5SSW2|PSME4_MOUSE,6KWY_c
sp|Q5SUF2|LC7L3_MOUSE,6N7R_I
sp|Q5SV77|GGNB2_MOUSE,7EGG_D
sp|Q5SZT7|NKAPL_MOUSE,6QDV_Z
sp|Q5U4C1|GASP1_MOUSE,7NRC_A
sp|Q5XG71|UTP20_MOUSE,7MQA_SP
sp|Q5XJY6|FANCB_MOUSE,7KZR_B
sp|Q60520|SIN3A_MOUSE,2N2H_B
sp|Q60590|A1AG1_MOUSE,3APX_A
sp|Q60749|KHDR1_MOUSE,5EMO_B
sp|Q60774|TM45A_MOUSE,7OQZ_B
sp|Q60825|NPT2A_MOUSE,4DOP_A
sp|Q60854|SPB6_MOUSE,1JMO_A
sp|Q60866|PTER_MOUSE,3RHG_A
sp|Q60898|SLAP1_MOUSE,2H8H_A
sp|Q60990|RBY1B_MOUSE,7DVQ_4
sp|Q61011|GBB3_MOUSE,7F4F_B
sp|Q61074|PPM1G_MOUSE,4JND_A
sp|Q61140|BCAR1_MOUSE,3T6G_D
sp|Q61146|OCLN_MOUSE,1XAW_A
sp|Q61189|ICLN_MOUSE,1ZYI_A
sp|Q61313|AP2B_MOUSE,1RRJ_A
sp|Q61423|KCNA4_MOUSE,7EJ1_D
sp|Q61464|ZN638_MOUSE,6ASO_A
sp|Q61475|DAF1_MOUSE,3IYP_F
sp|Q61483|DLL1_MOUSE,4XBM_B
sp|Q61501|E2F1_MOUSE,5TUU_B
sp|Q61614|EDNRA_MOUSE,6IGK_A
sp|Q61687|ATRX_MOUSE,7OO3_b
sp|Q61701|ELAV4_MOUSE,6R5K_H
sp|Q61881|MCM7_MOUSE,6U0M_7
sp|Q61955|KLK8_MOUSE,1NPM_A
sp|Q62100|PRM3_MOUSE,6TED_Z
sp|Q62188|DPYL3_MOUSE,4B90_A
sp|Q62266|SPR1A_MOUSE,2QKW_A
sp|Q62398|CNGA2_MOUSE,7RHS_A
sp|Q62431|ARI3A_MOUSE,6LTH_L
sp|Q62441|TLE4_MOUSE,5MWJ_B
sp|Q62468|VILI_MOUSE,1D0N_A
sp|Q62470|ITA3_MOUSE,3IJE_A
sp|Q62471|VNS1_MOUSE,1E5P_A
sp|Q63912|OMGP_MOUSE,3CVR_A
sp|Q63918|CAVN2_MOUSE,4QKV_C
sp|Q63961|EGLN_MOUSE,7LBG_D
sp|Q640M1|UT14A_MOUSE,7MQA_SS
sp|Q640M6|GDPD5_MOUSE,1T8Q_B
sp|Q64282|IFIT1_MOUSE,6C6K_A
sp|Q64311|NTAN1_MOUSE,6A0E_A
sp|Q64331|MYO6_MOUSE,4ANJ_A
sp|Q64436|ATP4A_MOUSE,6JXK_A
sp|Q64516|GLPK_MOUSE,7NIE_A
sp|Q64729|TGFR1_MOUSE,5E8S_A
sp|Q64731|FOXL1_MOUSE,6FEC_w
sp|Q64732|FOXB1_MOUSE,6FEC_w
sp|Q66JY2|IN80D_MOUSE,6ESB_7
sp|Q68EF0|RAB3I_MOUSE,4UJ5_C
sp|Q68EF6|BEGIN_MOUSE,7PER_H
sp|Q68FE7|T151B_MOUSE,1K3V_A
sp|Q69ZF7|CNNM4_MOUSE,6N7E_D
sp|Q69ZK5|KLH14_MOUSE,6WCQ_C
sp|Q69ZP3|PNKD_MOUSE,6RZ0_A
sp|Q69ZQ2|ISY1_MOUSE,5YZG_y
sp|Q6AXC6|DDX11_MOUSE,7O4J_0
sp|Q6F3F9|AGRG6_MOUSE,6V55_A
sp|Q6GV12|KDSR_MOUSE,6GJC_B
sp|Q6IE32|ISK7_MOUSE,1HDL_A
sp|Q6J756|CAN11_MOUSE,3BOW_A
sp|Q6NSR3|ADCK2_MOUSE,7CZ2_A
sp|Q6NV66|ZN646_MOUSE,6QNX_C
sp|Q6NVF9|CPSF6_MOUSE,3Q2T_C
sp|Q6NWV3|IF122_MOUSE,6QK7_A
sp|Q6NXJ0|WWC2_MOUSE,5XMC_A
sp|Q6NXK8|ASIC1_MOUSE,6VTK_B
sp|Q6NXY1|TBC31_MOUSE,7PLO_J
sp|Q6NZB0|DNJC8_MOUSE,5Y88_T
sp|Q6P2K6|P4R3A_MOUSE,4WSF_A
sp|Q6P542|ABCF1_MOUSE,5ZXD_B
sp|Q6P560|ZN182_MOUSE,6QNX_C
sp|Q6P5F7|TTYH3_MOUSE,7P5C_B
sp|Q6P6N5|SPRE3_MOUSE,2JP2_A
sp|Q6P7F1|MPP4_MOUSE,2XKX_B
sp|Q6P8X9|FLTOP_MOUSE,7RRO_n
sp|Q6PCN3|TTBK1_MOUSE,4BTK_A
sp|Q6PDI6|MINY2_MOUSE,5JQS_A
sp|Q6PE87|CF206_MOUSE,7NRC_A
sp|Q6PFD9|NUP98_MOUSE,7VCI_F
sp|Q6PFX2|BEND6_MOUSE,4X0G_C
sp|Q6R2P8|NEIL2_MOUSE,6VJI_B
sp|Q6RT24|CENPE_MOUSE,5MM7_K
sp|Q6VH22|IF172_MOUSE,1XI4_E
sp|Q6X1Y6|ASIC3_MOUSE,6VTK_B
sp|Q6X6Z7|TEKT3_MOUSE,7RRO_F2
sp|Q6YCH1|TDPZ5_MOUSE,3HQI_B
sp|Q6YNI2|GPR6_MOUSE,3V2Y_A
sp|Q6ZPR6|IBTK_MOUSE,4JHN_D
sp|Q6ZPS6|AKIB1_MOUSE,4KBL_A
sp|Q6ZQ12|NINL_MOUSE,7RRO_t
sp|Q6ZQH8|NU188_MOUSE,5IJO_J
sp|Q6ZWX6|IF2A_MOUSE,6ZP4_O
sp|Q6ZWZ2|UB2R2_MOUSE,6ZHU_H
sp|Q704Y3|TRPV1_MOUSE,6BBJ_A
sp|Q70KL2|DFB40_MOUSE,5LCS_A
sp|Q70KL3|DFB39_MOUSE,2NLH_D
sp|Q75N73|S39AE_MOUSE,5TSA_A
sp|Q78IK2|ATPMK_MOUSE,6ZA9_O
sp|Q7JJ13|BRD2_MOUSE,6DNE_B
sp|Q7TN16|HHIP_MOUSE,2WFT_A
sp|Q7TN83|SYT16_MOUSE,1DQV_A
sp|Q7TNE1|SUCHY_MOUSE,2VJP_A
sp|Q7TPC1|CDSN_MOUSE,2I7X_A
sp|Q7TQ65|TMC4_MOUSE,6MGV_B
sp|Q7TQD2|TPPP_MOUSE,2JRF_A
sp|Q7TQF7|AMPH_MOUSE,4ATM_A
sp|Q7TQI3|OTUB1_MOUSE,4DHZ_A
sp|Q7TQK1|INT7_MOUSE,7CUN_G
sp|Q7TSA6|PRSR3_MOUSE,3QC1_A
sp|Q7TSE6|ST38L_MOUSE,5NCL_A
sp|Q7TSG3|FBX5_MOUSE,4UI9_S
sp|Q7TSH8|TMM94_MOUSE,3AR4_A
sp|Q7TSJ6|LATS2_MOUSE,5NCL_A
sp|Q7TSY6|CELF4_MOUSE,7DVQ_4
sp|Q7TT00|SP20H_MOUSE,7KTR_C
sp|Q7TT36|AGRA3_MOUSE,7D76_R
