query_id,best_hit,best_evalue,best_score,score_mean,score_std,score_gmean
tr|A0ABA7IXB7|A0ABA7IXB7_MOUSE,7BPR_A,2.3e-07,73.48,70.53,2.95,70.47
tr|A0ABA7IXF0|A0ABA7IXF0_MOUSE,5A2F_A,0.0052,48.51,nan,nan,nan
tr|A0ABA7IXG3|A0ABA7IXG3_MOUSE,6QNX_C,1.4e-07,95.79,56.66,11.01,55.68
tr|A0ABA7IXG5|A0ABA7IXG5_MOUSE,1LSI_A,1.3e-08,60.44,52.60,3.66,52.48
tr|A0ABA7IXH7|A0ABA7IXH7_MOUSE,2O8G_J,2.9e-49,316.26,316.26,0.00,316.26
tr|A0ABA7IXI3|A0ABA7IXI3_MOUSE,3MMG_A,1.7e-08,82.17,69.65,4.74,69.49
tr|A0ABJ3HKJ1|A0ABJ3HKJ1_MOUSE,3KP1_C,27.0,22.06,nan,nan,nan
tr|A0ABJ3HKK3|A0ABJ3HKK3_MOUSE,2X7L_M,51.0,28.83,nan,nan,nan
tr|A0ABJ3HKK6|A0ABJ3HKK6_MOUSE,6UYF_E,79.0,18.82,nan,nan,nan
tr|A0ABJ3HNT6|A0ABJ3HNT6_MOUSE,7LBM_r,90.0,25.41,nan,nan,nan
tr|A0ABJ3HNU2|A0ABJ3HNU2_MOUSE,2O8G_J,3.1e-32,215.35,215.35,0.00,215.35
tr|A0ABJ3HNW1|A0ABJ3HNW1_MOUSE,1EYS_C,5.4,29.44,nan,nan,nan
tr|A0ABJ3HNX4|A0ABJ3HNX4_MOUSE,2MN5_A,4.1,29.14,nan,nan,nan
tr|A0ABJ3HNY4|A0ABJ3HNY4_MOUSE,5MM7_K,1.6e-61,474.32,342.60,56.44,335.47
tr|A0ABJ3HP05|A0ABJ3HP05_MOUSE,6PW5_D,6.7e-21,196.08,134.61,23.07,132.47
tr|A0ABJ3HP57|A0ABJ3HP57_MOUSE,6U07_A,7.3,28.39,nan,nan,nan
tr|A0ABJ3HPA8|A0ABJ3HPA8_MOUSE,3N89_B,1e-21,188.29,93.03,39.37,87.37
tr|A2A4F1|A2A4F1_MOUSE,6T90_K,0.13,50.77,nan,nan,nan
tr|A2A4U6|A2A4U6_MOUSE,6QNX_C,5.7e-51,420.11,100.13,52.97,90.19
tr|A2A588|A2A588_MOUSE,5WBS_C,180.0,22.56,nan,nan,nan
tr|A2A592|A2A592_MOUSE,7AML_D,12.0,28.86,nan,nan,nan
tr|A2A5X6|A2A5X6_MOUSE,7KIP_A,12.0,37.56,nan,nan,nan
tr|A2A6V5|A2A6V5_MOUSE,4CHX_B,77.0,27.2,nan,nan,nan
tr|A2A7A1|A2A7A1_MOUSE,6QNX_C,7.3e-53,432.83,100.39,54.57,90.01
tr|A2A7F4|A2A7F4_MOUSE,6QNX_C,9e-16,177.3,81.55,30.59,77.56
tr|A2A8V7|A2A8V7_MOUSE,6QNX_C,7.2e-39,316.78,93.85,47.79,83.99
tr|A2A9H6|A2A9H6_MOUSE,3T6Q_B,1.3e-05,88.9,nan,nan,nan
tr|A2A9J5|A2A9J5_MOUSE,6QNX_C,1.4e-53,437.05,99.49,54.92,89.06
tr|A2A9Q9|A2A9Q9_MOUSE,6R7T_B,3.3e-35,245.18,209.61,14.22,209.17
tr|A2ACY8|A2ACY8_MOUSE,7JOZ_R,5e-24,176.36,140.40,19.82,138.58
tr|A2ADI4|A2ADI4_MOUSE,6R8I_A,1.7e-16,133.97,131.05,2.92,131.02
tr|A2AE21|A2AE21_MOUSE,6QNX_C,8e-52,424.17,100.86,54.38,90.26
tr|A2AEI7|A2AEI7_MOUSE,1Z7L_B,85.0,29.2,nan,nan,nan
tr|A2AEN9|A2AEN9_MOUSE,1G85_A,3.8e-11,77.92,62.70,9.35,62.02
tr|A2AF31|A2AF31_MOUSE,4PL7_B,3.8e-10,68.55,67.33,1.37,67.31
tr|A2AF73|A2AF73_MOUSE,7K5B_C,540.0,34.48,nan,nan,nan
tr|A2AFH2|A2AFH2_MOUSE,5A4P_A,7.2e-31,207.71,125.69,20.39,124.16
tr|A2AFK4|A2AFK4_MOUSE,7O9K_G,2.6e-81,557.26,87.36,46.13,83.02
tr|A2AGD7|A2AGD7_MOUSE,7N9F_z,0.6,46.65,nan,nan,nan
tr|A2AHC5|A2AHC5_MOUSE,1Z6O_K,1.1e-20,139.78,92.46,16.98,90.83
tr|A2AHC8|A2AHC8_MOUSE,7AOI_XT,130.0,24.37,nan,nan,nan
tr|A2AJD1|A2AJD1_MOUSE,6ZBE_A,760.0,30.16,nan,nan,nan
tr|A2AJW4|A2AJW4_MOUSE,2M83_A,1.8e-23,158.11,113.92,36.64,107.33
tr|A2AM80|A2AM80_MOUSE,6OVF_A,4.2e-10,80.45,67.98,9.05,67.39
tr|A2AMD2|A2AMD2_MOUSE,6PW5_D,4.8e-06,80.74,61.33,7.03,60.93
tr|A2ANU7|A2ANU7_MOUSE,6QNX_C,8.8e-53,420.27,96.98,53.33,86.76
tr|A2AQX6|A2AQX6_MOUSE,6C9D_A,8.6e-44,308.65,239.29,15.11,238.83
tr|A2ART2|A2ART2_MOUSE,6QNX_C,1.1e-51,410.99,97.19,52.91,86.89
tr|A2ARW3|A2ARW3_MOUSE,6QNX_C,1.2e-52,411.91,98.40,53.12,88.20
tr|A2ARW8|A2ARW8_MOUSE,6QNX_C,1.5e-51,419.75,98.60,53.02,88.60
tr|A2ARX0|A2ARX0_MOUSE,6QNX_C,3.9e-53,431.33,100.10,54.47,89.78
tr|A2AS37|A2AS37_MOUSE,7AD7_A,1.2e-24,212.5,116.63,44.34,108.09
tr|A2ASJ0|A2ASJ0_MOUSE,4KXF_H,0.00011,73.6,66.14,0.00,66.14
tr|A2ASU7|A2ASU7_MOUSE,7DDZ_A,3.2e-23,183.25,151.44,21.13,149.57
tr|A2AT78|A2AT78_MOUSE,7DDZ_A,2.6e-23,182.88,149.25,21.05,147.40
tr|A2ATJ4|A2ATJ4_MOUSE,7EIB_A,1.2e-22,175.57,145.67,20.63,143.81
tr|A2ATJ9|A2ATJ9_MOUSE,7JOZ_R,1.8e-25,184.24,151.57,20.79,149.79
tr|A2AUA2|A2AUA2_MOUSE,7DDZ_A,8.1e-24,186.39,149.93,22.21,147.83
tr|A2AV10|A2AV10_MOUSE,7DDZ_A,1.6e-23,184.12,146.72,20.91,144.85
tr|A2AV11|A2AV11_MOUSE,7JOZ_R,2.2e-25,183.66,150.59,22.07,148.53
tr|A2AV41|A2AV41_MOUSE,7BVQ_B,6.4e-25,178.76,135.98,18.72,134.40
tr|A2AV72|A2AV72_MOUSE,2A2U_A,1.1e-20,120.29,91.83,17.22,90.09
tr|A2AVA9|A2AVA9_MOUSE,7BVQ_B,4.4e-24,173.96,136.59,17.95,135.12
tr|A2AVC7|A2AVC7_MOUSE,7BVQ_B,1.5e-23,171.64,133.07,17.75,131.62
tr|A2AVL6|A2AVL6_MOUSE,7JOZ_R,1.3e-24,179.58,146.86,21.21,144.90
tr|A2AVT0|A2AVT0_MOUSE,7JOZ_R,1.4e-22,168.11,127.77,16.52,126.47
tr|A2AVT5|A2AVT5_MOUSE,7DDZ_A,2.7e-20,164.91,132.98,15.73,131.84
tr|A2AW64|A2AW64_MOUSE,5AKO_C,140.0,22.4,nan,nan,nan
tr|A2AWF2|A2AWF2_MOUSE,6QNX_C,4.4e-52,428.63,100.63,54.42,90.40
tr|A2AWL9|A2AWL9_MOUSE,6T90_K,0.065,50.1,nan,nan,nan
tr|A2AWM0|A2AWM0_MOUSE,6T90_K,0.047,51.77,nan,nan,nan
tr|A2BFE8|A2BFE8_MOUSE,5EDM_A,8e-13,105.93,70.68,16.85,68.93
tr|A2BH64|A2BH64_MOUSE,1UTR_B,4.8e-15,93.16,77.97,8.36,77.52
tr|A2BHP6|A2BHP6_MOUSE,7BVQ_B,8.6e-24,172.48,139.63,18.71,138.08
tr|A2BHR0|A2BHR0_MOUSE,1A3Y_A,2.7e-17,105.51,80.76,12.00,79.83
tr|A2BHR2|A2BHR2_MOUSE,3FIQ_B,1.9e-17,106.27,79.59,12.13,78.66
tr|A2BI50|A2BI50_MOUSE,6DD9_A,4.8e-17,123.04,115.47,9.27,115.09
tr|A2BI74|A2BI74_MOUSE,3WZ5_C,120.0,22.22,nan,nan,nan
tr|A2BIN1|A2BIN1_MOUSE,3FIQ_B,4e-19,114.08,88.63,14.89,87.30
tr|A2CG71|A2CG71_MOUSE,6WCQ_C,2.4e-10,101.92,72.33,10.57,71.63
tr|A2CGC2|A2CGC2_MOUSE,6WCQ_C,1.1e-10,103.91,74.71,11.08,73.96
tr|A2J008|A2J008_MOUSE,6QD6_G,2e-06,71.91,50.16,8.12,49.55
tr|A2NU22|A2NU22_MOUSE,5WTS_A,0.00027,51.92,49.22,0.15,49.22
tr|A2RRY9|A2RRY9_MOUSE,7DVQ_4,2.5e-05,81.54,51.27,3.17,51.18
tr|A2RS33|A2RS33_MOUSE,7BVQ_B,9e-21,154.74,126.97,12.90,126.20
tr|A2RSG8|A2RSG8_MOUSE,3G5C_A,1.7e-84,615.86,214.79,143.95,179.95
tr|A2RT31|A2RT31_MOUSE,7JOZ_R,1.1e-29,209.81,159.18,23.32,156.99
tr|A2RTH5|A2RTH5_MOUSE,2ZWA_B,5.6e-56,392.68,265.18,104.73,240.54
tr|A2RTP5|A2RTP5_MOUSE,7BVQ_B,4.3e-26,185.31,150.61,21.98,148.52
tr|A3KG45|A3KG45_MOUSE,6GWJ_B,1.4e-16,120.59,83.86,25.97,80.27
tr|A3KGY3|A3KGY3_MOUSE,7JOZ_R,4e-25,182.57,137.88,19.72,136.13
tr|A6H634|A6H634_MOUSE,4KLZ_A,9e-22,116.38,90.19,10.91,89.50
tr|A6H6J9|A6H6J9_MOUSE,6PW5_D,5.4e-22,195.75,137.75,19.06,136.33
tr|A6H6S0|A6H6S0_MOUSE,7BII_B,6.6e-42,407.11,218.56,78.17,202.75
tr|A6PWL3|A6PWL3_MOUSE,5XTC_W,54.0,25.01,nan,nan,nan
tr|A6ZI46|A6ZI46_MOUSE,5TKL_A,4.7e-103,718.08,674.75,58.23,671.93
tr|A7VMS2|A7VMS2_MOUSE,6AT5_A,3.1e-50,316.02,182.03,81.76,158.58
tr|A8R0U8|A8R0U8_MOUSE,6NHJ_L,12.0,27.22,nan,nan,nan
tr|A8R0V5|A8R0V5_MOUSE,6ZT3_A,32.0,25.85,nan,nan,nan
tr|A8R0V6|A8R0V6_MOUSE,7CZE_F,20.0,25.32,nan,nan,nan
tr|A8R0W3|A8R0W3_MOUSE,7ALP_U,210.0,29.8,nan,nan,nan
tr|A9Q7H1|A9Q7H1_MOUSE,6Y6C_A,3.7e-09,70.24,51.55,6.39,51.18
tr|B0V2W4|B0V2W4_MOUSE,6QNX_C,7.4e-43,349.5,96.28,48.79,86.80
tr|B1APN4|B1APN4_MOUSE,6T90_K,0.01,56.29,nan,nan,nan
tr|B1AQ90|B1AQ90_MOUSE,4X9Z_B,770.0,18.29,nan,nan,nan
tr|B1AQA0|B1AQA0_MOUSE,6SP2_C,5.6,26.21,nan,nan,nan
tr|B1AQB1|B1AQB1_MOUSE,4AOQ_F,3100.0,14.8,nan,nan,nan
tr|B1AR10|B1AR10_MOUSE,7MJU_A,2.7e-25,185.27,126.45,40.73,120.28
tr|B1AR17|B1AR17_MOUSE,6RYU_W,0.0,3957.48,206.56,240.44,167.53
tr|B1ART1|B1ART1_MOUSE,6CBC_B,3e-29,265.17,265.17,0.00,265.17
tr|B1ASB3|B1ASB3_MOUSE,5IQ0_A,1.7e-16,134.0,95.15,19.75,93.05
tr|B1ASD8|B1ASD8_MOUSE,6QNX_C,8.4e-53,426.17,98.32,54.23,87.86
tr|B1AUC4|B1AUC4_MOUSE,6ZHU_H,1.9e-11,102.25,66.65,11.83,65.70
tr|B1AVB3|B1AVB3_MOUSE,2R5A_A,1.3e-43,323.12,225.36,57.29,216.14
tr|B1AVK5|B1AVK5_MOUSE,3HR2_B,2.4e-55,479.81,367.53,50.82,364.35
tr|B1AVM1|B1AVM1_MOUSE,6QZ9_0J,230.0,24.93,nan,nan,nan
tr|B1AVU4|B1AVU4_MOUSE,3FIQ_B,5.1e-16,99.29,68.81,12.38,67.79
tr|B1AVU5|B1AVU5_MOUSE,5IQ0_A,4.3e-21,162.14,82.89,25.51,79.65
tr|B1AVU6|B1AVU6_MOUSE,5IQ0_A,4.2e-22,168.23,90.06,26.93,86.52
tr|B1AVZ5|B1AVZ5_MOUSE,6YVD_B,320.0,31.2,nan,nan,nan
tr|B1AYM9|B1AYM9_MOUSE,4JOI_C,21.0,30.33,nan,nan,nan
tr|B1AYN9|B1AYN9_MOUSE,7PER_H,100.0,34.27,nan,nan,nan
tr|B1AZM2|B1AZM2_MOUSE,6YVD_B,320.0,31.21,nan,nan,nan
tr|B1AZR0|B1AZR0_MOUSE,6WCQ_C,4.5e-61,436.23,137.40,66.28,123.40
tr|B1B034|B1B034_MOUSE,4A4Y_A,100.0,25.93,nan,nan,nan
tr|B1B0N6|B1B0N6_MOUSE,5VYF_F,1.9e-11,91.43,84.84,8.64,84.37
tr|B1B0X0|B1B0X0_MOUSE,6YVD_B,270.0,31.71,nan,nan,nan
tr|B2KF50|B2KF50_MOUSE,6CBC_B,9.9e-12,119.52,119.52,0.00,119.52
tr|B2RSY5|B2RSY5_MOUSE,5Y31_C,5.3e-56,420.74,156.09,113.30,123.61
tr|B2RT27|B2RT27_MOUSE,7BVQ_B,2.1e-25,181.43,138.24,19.04,136.59
tr|B2RT33|B2RT33_MOUSE,7JOZ_R,1.3e-26,190.98,152.49,21.35,150.64
tr|B2RT41|B2RT41_MOUSE,6YFV_B,3.2e-16,145.07,94.81,17.09,93.38
tr|B2RT89|B2RT89_MOUSE,7SP5_B,1.5e-22,166.94,115.01,17.18,113.81
tr|B2RUD9|B2RUD9_MOUSE,3G5C_A,6.8e-62,464.4,147.26,114.91,118.57
tr|B2RV77|B2RV77_MOUSE,6QB2_A,8.5e-23,138.66,81.72,24.02,78.45
tr|B2RVB7|B2RVB7_MOUSE,3D1K_B,2.1e-15,94.58,74.09,8.72,73.58
tr|B2RVB9|B2RVB9_MOUSE,7KAM_G,9.5,34.37,nan,nan,nan
tr|B2RVY8|B2RVY8_MOUSE,7JOZ_R,1.4e-26,192.9,155.41,21.07,153.50
tr|B2RVZ0|B2RVZ0_MOUSE,2B9L_A,3.8e-34,228.4,154.86,48.74,145.10
tr|B2RVZ1|B2RVZ1_MOUSE,7JOZ_R,8.9e-22,164.21,130.70,17.00,129.32
tr|B2RW11|B2RW11_MOUSE,7DXF_A,2.5e-10,111.6,79.45,11.46,78.64
tr|B2RWC4|B2RWC4_MOUSE,4KXF_H,1.4e-09,101.73,75.66,10.65,74.91
tr|B2RWG3|B2RWG3_MOUSE,4CA1_B,2.3e-15,105.4,105.31,0.10,105.30
tr|B2RX82|B2RX82_MOUSE,6Y5A_D,6.8e-65,457.96,251.99,90.64,235.48
tr|B2RXC6|B2RXC6_MOUSE,7D58_A,2.1e-252,2096.14,1236.03,498.20,1098.35
tr|B7ZC55|B7ZC55_MOUSE,7LFB_X,0.00015,60.97,nan,nan,nan
tr|B7ZP21|B7ZP21_MOUSE,7O4H_D,170.0,33.65,nan,nan,nan
tr|B7ZWJ3|B7ZWJ3_MOUSE,7A23_t,16.0,32.13,nan,nan,nan
tr|B8JJZ9|B8JJZ9_MOUSE,6QNX_C,1.3e-49,392.81,95.73,51.71,85.56
tr|B8JKF6|B8JKF6_MOUSE,6WCQ_C,1.6e-10,102.97,74.12,10.54,73.43
tr|B9EJL3|B9EJL3_MOUSE,3NSO_B,3.4e-08,51.38,44.93,3.36,44.81
tr|B9EJP6|B9EJP6_MOUSE,2HM6_A,2.9,27.42,nan,nan,nan
tr|B9EJW5|B9EJW5_MOUSE,6QNX_C,9.2e-14,138.45,81.15,15.74,79.59
tr|B9EJX2|B9EJX2_MOUSE,3P8C_D,1.4e-09,109.09,107.88,1.21,107.87
tr|B9EKK6|B9EKK6_MOUSE,6PNQ_B,3.2e-27,202.14,163.07,55.25,151.40
tr|D2XZ31|D2XZ31_MOUSE,1UTR_B,1e-16,100.88,92.81,8.12,92.43
tr|D3YTM9|D3YTM9_MOUSE,1RHY_A,100.0,26.18,nan,nan,nan
tr|D3YTW8|D3YTW8_MOUSE,7DDZ_A,1.4e-07,84.8,68.66,4.46,68.51
tr|D3YTX4|D3YTX4_MOUSE,7DDZ_A,6.7e-06,74.09,64.79,3.65,64.69
tr|D3YVI9|D3YVI9_MOUSE,4CFG_B,2.3e-28,207.26,105.16,43.55,96.58
tr|D3YVV3|D3YVV3_MOUSE,6PW5_D,1.6e-32,256.4,168.02,34.40,164.47
tr|D3YWB7|D3YWB7_MOUSE,6DD9_A,0.00036,53.1,nan,nan,nan
tr|D3YWT1|D3YWT1_MOUSE,6DHS_B,3.7e-14,93.8,68.80,10.21,68.05
tr|D3YX25|D3YX25_MOUSE,6OB0_G,0.011,39.26,nan,nan,nan
tr|D3YXJ5|D3YXJ5_MOUSE,2LKT_A,4.2e-11,80.17,78.05,1.38,78.03
tr|D3YYJ7|D3YYJ7_MOUSE,6V55_A,2.5e-12,108.21,68.84,13.69,67.71
tr|D3YZB0|D3YZB0_MOUSE,7CTP_A,3.2e-78,588.06,588.06,0.00,588.06
tr|D3YZF6|D3YZF6_MOUSE,4N4Q_B,410.0,27.05,nan,nan,nan
tr|D3YZG3|D3YZG3_MOUSE,7DDZ_A,9.4e-07,79.38,67.50,4.32,67.36
tr|D3YZZ4|D3YZZ4_MOUSE,1DIP_A,0.00056,39.06,nan,nan,nan
tr|D3YZZ5|D3YZZ5_MOUSE,7RRM_A,7.4e-20,128.87,107.72,11.65,107.13
tr|D3Z0J0|D3Z0J0_MOUSE,6KRA_A,1.4e-05,44.01,nan,nan,nan
tr|D3Z1A5|D3Z1A5_MOUSE,6QIG_A,3e-98,728.5,206.23,115.84,180.03
tr|D3Z1P8|D3Z1P8_MOUSE,6PW5_D,8.1e-19,167.83,120.38,16.96,119.07
tr|D3Z1W5|D3Z1W5_MOUSE,7EOV_A,8.9e-35,212.44,140.99,39.51,135.14
tr|D3Z2T8|D3Z2T8_MOUSE,6QNX_C,4.5e-31,257.53,91.46,39.10,84.28
tr|D3Z347|D3Z347_MOUSE,6DD9_A,7.8e-05,56.61,nan,nan,nan
tr|D3Z3L3|D3Z3L3_MOUSE,4CFG_B,1e-32,232.64,97.54,47.87,87.88
tr|D3Z3Y1|D3Z3Y1_MOUSE,5TJ3_A,2.5e-11,123.21,103.45,8.74,103.08
tr|D3Z430|D3Z430_MOUSE,5UQ3_C,270.0,23.84,nan,nan,nan
tr|D3Z447|D3Z447_MOUSE,7L2Z_F,140.0,29.76,nan,nan,nan
tr|D3Z451|D3Z451_MOUSE,1JMO_A,2.2e-50,364.5,297.02,27.91,295.61
tr|D3Z4G5|D3Z4G5_MOUSE,6SEQ_A,160.0,28.57,nan,nan,nan
tr|D3Z4U6|D3Z4U6_MOUSE,6DD9_A,0.0011,50.63,nan,nan,nan
tr|D3Z4Z0|D3Z4Z0_MOUSE,6TDA_L,2.1e-16,165.4,111.00,32.38,106.62
tr|D3Z5G0|D3Z5G0_MOUSE,5H7Q_A,2.5e-11,108.02,87.43,20.59,84.97
tr|D3Z5T3|D3Z5T3_MOUSE,6SX2_B,860.0,20.31,nan,nan,nan
tr|D3Z5Y8|D3Z5Y8_MOUSE,6QNX_C,4.2e-52,419.55,96.99,53.09,86.81
tr|D3Z660|D3Z660_MOUSE,1JMO_A,1e-31,243.67,196.86,22.50,195.50
tr|D3Z689|D3Z689_MOUSE,6QIG_A,6.4e-43,311.66,143.97,108.50,110.33
tr|D3Z6E3|D3Z6E3_MOUSE,4NDZ_A,4.9e-11,101.72,95.70,3.50,95.64
tr|D3Z6F0|D3Z6F0_MOUSE,6C6K_A,3.8e-32,212.23,88.50,18.10,87.11
tr|D3Z6I1|D3Z6I1_MOUSE,1GXD_A,3.8e-63,467.29,138.35,86.55,122.07
tr|D3Z714|D3Z714_MOUSE,6QDV_c,29.0,28.32,nan,nan,nan
tr|D3Z748|D3Z748_MOUSE,7BV3_B,2.3e-32,219.68,135.13,41.63,128.31
tr|E0CXI6|E0CXI6_MOUSE,3HQI_B,3.7e-37,231.4,88.06,28.73,84.86
tr|E0CXP6|E0CXP6_MOUSE,6VEE_A,41.0,27.15,nan,nan,nan
tr|E0CXQ2|E0CXQ2_MOUSE,6QNX_C,61.0,36.39,nan,nan,nan
tr|E0CZ26|E0CZ26_MOUSE,6S4L_E,9.5e-11,99.62,69.18,16.06,67.45
tr|E0CZ42|E0CZ42_MOUSE,5IZ5_A,0.00012,83.22,79.00,0.73,78.99
tr|E0CZF1|E0CZF1_MOUSE,2RA8_A,0.0015,58.75,nan,nan,nan
tr|E9PUD6|E9PUD6_MOUSE,6QNX_C,0.59,52.87,nan,nan,nan
tr|E9PUQ3|E9PUQ3_MOUSE,7DVQ_8,72.0,36.01,nan,nan,nan
tr|E9PUU5|E9PUU5_MOUSE,6LTH_R,2.7,41.11,nan,nan,nan
tr|E9PUZ0|E9PUZ0_MOUSE,7L6K_A,4.2e-22,159.34,152.63,3.87,152.59
tr|E9PV37|E9PV37_MOUSE,4ZUD_A,9.2e-26,170.93,137.44,19.47,135.70
tr|E9PV79|E9PV79_MOUSE,7BVQ_B,8.5e-27,189.39,154.58,23.06,152.32
tr|E9PV85|E9PV85_MOUSE,6OCN_A,2.6e-31,208.29,109.83,24.95,107.47
tr|E9PVR6|E9PVR6_MOUSE,7BW0_R,0.00049,54.67,nan,nan,nan
tr|E9PVU2|E9PVU2_MOUSE,7O2D_A,210.0,26.81,nan,nan,nan
tr|E9PVW0|E9PVW0_MOUSE,3FIQ_B,1.8e-17,110.43,88.17,12.62,87.23
tr|E9PVZ3|E9PVZ3_MOUSE,7DL2_D,3.0,47.57,nan,nan,nan
tr|E9PVZ8|E9PVZ8_MOUSE,5TBY_A,7e-14,176.66,128.18,29.46,124.90
tr|E9PW10|E9PW10_MOUSE,4TN3_B,1.6e-27,184.71,80.73,34.81,75.22
tr|E9PW37|E9PW37_MOUSE,3BXJ_B,2.9e-53,407.94,261.47,81.27,247.71
tr|E9PWG6|E9PWG6_MOUSE,6IGX_D,5.6e-94,728.01,546.00,196.62,475.01
tr|E9PWJ8|E9PWJ8_MOUSE,2NS2_B,3.3e-56,373.41,351.66,13.28,351.41
tr|E9PWL0|E9PWL0_MOUSE,4TN3_B,1.6e-30,205.16,101.44,42.18,93.76
tr|E9PWS6|E9PWS6_MOUSE,5CI9_A,17.0,31.16,nan,nan,nan
tr|E9PWU0|E9PWU0_MOUSE,7JOZ_R,2.4e-24,178.48,137.98,20.55,136.03
tr|E9PX28|E9PX28_MOUSE,6VG4_A,2.4e-47,353.28,160.94,59.74,150.83
tr|E9PX34|E9PX34_MOUSE,7DD7_A,6.2e-73,567.69,203.99,132.35,170.17
tr|E9PX37|E9PX37_MOUSE,4M1G_B,40.0,27.17,nan,nan,nan
tr|E9PX68|E9PX68_MOUSE,7DVQ_X,1.3e-08,103.41,83.37,11.38,82.64
tr|E9PX79|E9PX79_MOUSE,2M6M_A,4.4e-06,58.37,58.37,0.00,58.37
tr|E9PX82|E9PX82_MOUSE,7DDZ_A,5.2e-24,187.97,149.99,21.85,147.93
tr|E9PX92|E9PX92_MOUSE,4FIB_B,36.0,28.42,nan,nan,nan
tr|E9PX96|E9PX96_MOUSE,3ES6_B,0.00065,45.22,nan,nan,nan
tr|E9PXF3|E9PXF3_MOUSE,5HAM_B,1.4e-28,209.88,160.74,31.25,157.23
tr|E9PXJ8|E9PXJ8_MOUSE,7DD7_A,1.9e-76,593.5,206.35,138.63,169.83
tr|E9PXM3|E9PXM3_MOUSE,6WHA_A,3.2e-07,75.65,65.94,3.25,65.86
tr|E9PY03|E9PY03_MOUSE,4F67_A,3.1e-12,92.32,65.47,11.52,64.48
tr|E9PY16|E9PY16_MOUSE,3LJU_X,2e-58,357.57,110.30,54.66,102.42
tr|E9PY60|E9PY60_MOUSE,7DDZ_A,2.3e-07,83.14,67.38,3.97,67.27
tr|E9PYB4|E9PYB4_MOUSE,7F1T_A,6.2e-22,157.69,130.09,13.10,129.30
tr|E9PYC2|E9PYC2_MOUSE,3AQG_B,3e-05,51.02,nan,nan,nan
tr|E9PYD1|E9PYD1_MOUSE,7NRC_A,33.0,39.11,nan,nan,nan
tr|E9PYP1|E9PYP1_MOUSE,5A7G_A,9.3e-103,686.94,182.38,186.59,121.61
tr|E9PYP2|E9PYP2_MOUSE,1T77_B,1.8e-83,691.21,298.71,277.54,193.60
tr|E9PYY2|E9PYY2_MOUSE,7BVQ_B,1.3e-22,165.4,134.88,15.56,133.74
tr|E9PYY6|E9PYY6_MOUSE,3O7Q_A,4e-17,144.96,93.49,11.37,92.87
tr|E9PZ66|E9PZ66_MOUSE,7EIB_A,1.7e-20,160.95,134.59,12.78,133.86
tr|E9PZI8|E9PZI8_MOUSE,5EVM_D,33.0,33.31,nan,nan,nan
tr|E9PZM7|E9PZM7_MOUSE,2M1S_A,7.8e-06,73.31,73.31,0.00,73.31
tr|E9PZN8|E9PZN8_MOUSE,5O0Y_A,1200.0,22.38,nan,nan,nan
tr|E9PZP6|E9PZP6_MOUSE,6QNX_C,8.7e-50,402.32,97.39,51.96,87.48
tr|E9Q032|E9Q032_MOUSE,3RWR_Y,39.0,24.98,nan,nan,nan
tr|E9Q048|E9Q048_MOUSE,7NRC_A,230.0,34.9,nan,nan,nan
tr|E9Q050|E9Q050_MOUSE,7JOZ_R,1.8e-24,179.61,143.10,20.57,141.22
tr|E9Q0R1|E9Q0R1_MOUSE,7P5C_B,100.0,29.67,nan,nan,nan
tr|E9Q0V3|E9Q0V3_MOUSE,7BW0_R,1.2e-07,74.86,65.00,3.57,64.91
tr|E9Q166|E9Q166_MOUSE,6JPU_E,1.2e-69,626.09,124.93,50.33,118.50
tr|E9Q1L0|E9Q1L0_MOUSE,7DD7_A,5.1e-72,561.58,205.22,133.87,170.91
tr|E9Q1M1|E9Q1M1_MOUSE,2XKX_B,2.5e-15,166.53,99.77,28.62,96.34
tr|E9Q1M3|E9Q1M3_MOUSE,1W1H_B,200.0,19.82,nan,nan,nan
tr|E9Q1Y9|E9Q1Y9_MOUSE,3TNU_A,5.7e-16,102.41,66.65,14.26,65.22
tr|E9Q235|E9Q235_MOUSE,7DDZ_A,4.9e-06,75.21,65.92,3.63,65.82
tr|E9Q287|E9Q287_MOUSE,6QIG_A,1.3e-85,645.31,188.58,104.68,164.94
tr|E9Q2I4|E9Q2I4_MOUSE,6Z2K_F,6.7e-23,170.58,147.07,13.90,146.43
tr|E9Q2S6|E9Q2S6_MOUSE,6QNX_C,7.4e-48,403.92,98.34,51.30,89.01
tr|E9Q2S7|E9Q2S7_MOUSE,6QNX_C,7.9e-46,377.73,102.11,52.21,92.07
tr|E9Q346|E9Q346_MOUSE,7DDZ_A,5.8e-08,86.92,70.69,5.31,70.49
tr|E9Q382|E9Q382_MOUSE,7BVQ_B,1.9e-20,153.09,121.35,11.12,120.78
tr|E9Q3A5|E9Q3A5_MOUSE,7DD7_A,1.7e-72,564.9,197.90,130.97,164.32
tr|E9Q3G0|E9Q3G0_MOUSE,3ZMS_C,2.5e-16,147.56,78.80,20.41,76.31
tr|E9Q3H4|E9Q3H4_MOUSE,6ZYA_A,1.8e-10,109.62,79.98,14.63,78.67
tr|E9Q3K0|E9Q3K0_MOUSE,7DL2_D,200.0,33.48,nan,nan,nan
tr|E9Q3L4|E9Q3L4_MOUSE,5Z7D_B,3.1e-49,392.97,286.44,67.21,275.03
tr|E9Q409|E9Q409_MOUSE,2B9L_A,3.6e-42,284.73,175.81,63.39,160.94
